1520021490-5,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,"In its cold-eyed assessment of the English aristocracy â€œEasy Virtueâ€ù has none of the lurking Anglophilia found in Merchant-Ivory movies. The interior of the castle on the familyâ€™s 400-acre estate is shabby and filled with lumpy furniture that is as ugly as it is uncomfortable looking. Except for a Thanksgiving dinner that Veronica arranges, the food is unappetizing.",,,,,
1520021490-6,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,"Ms. Scott Thomas, deglamorized to play Veronica, is an embittered, snobbish dragon lady who derides Larita as a â€œfloozy.â€ù Laritaâ€™s allergy to pollen â€” she sneezes when given a tour of the castleâ€™s attached greenhouse â€” symbolizes the unbreachable divide between the two women. Her gift of a Cubist painting turns out to be exactly the wrong present.",,,,,
1520021490-7,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,"Veronicaâ€™s husband, Jim (Colin Firth), disheveled and unshaven, spends his days tinkering in his automotive workshop. In the filmâ€™s most poignant moment he recalls the slaughter of all the men under his command during World War I. After the war this self-described member of â€œthe romantic lost generationâ€ù drifted around France carousing and having affairs.",,,,,
1520021490-8,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,"John, the familyâ€™s golden boy, may be charming, but once in the shadow of his possessive mother, his independence and resolve dissipate rapidly. His two dreary sisters, Hilda (Kimberley Nixon) and Marion (Katherine Parkinson), both under Veronicaâ€™s thumb, become allies in her campaign to destroy his marriage. The little melodramas that erupt in the Whittaker household loom large. There is an accident involving the familyâ€™s Chihuahua for which Larita takes the blame; a local revue in which one daughter, at Laritaâ€™s supposed behest, scandalizes the family by dancing a can can without her scanties; a fox hunt in which the ever-spirited Larita, who abhors hunting as a blood sport, rides a motorcycle instead of a horse.",,,,,
1520021490-9,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,http://www.nytimes.com/2009/05/22/movies/22virt.html,"As scandalous secrets are uncovered about Laritaâ€™s first marriage to a much older man who died of cancer, her callow young husband, with whom she has a spicy sex life, begins to withdraw. The movie uses ingenious visual symbols â€”  curved oval mirrors and stuffed animal heads â€”  to suggest the Whittakersâ€™ warped Victorian values and the deadness of a culture Larita finds unendurable. You wouldnâ€™t want to spend an afternoon with the dull, doughy-looking local gentry who attend the Whittakersâ€™ parties.",,,,,
1520021501-27,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"â€œLailaâ€™s Birthdayâ€ù follows a harrowing day in the life of an overqualified cab driver in Ramallah, the Palestinian city on the West Bank and de facto capital of the Palestinian Authority. This upright, middle-aged husband and father, Abu Laila (Mohamed Bakri), is a proud, well-dressed judge who has recently returned to his hometown from an unidentified country. Because the government has run out of money to pay his judicial wages, he is forced to earn a living driving his brother-in-lawâ€™s taxi.",,,,,
1520021501-28,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"His unresolved situation is one of many personal complications in a movie, written and directed by Rashid Masharawi (â€œWaiting,â€ù â€œCurfewâ€ù), that compiles a sky-high dossier of everyday urban frustrations and small absurdities all magnified by the Israeli occupation. (There are no Israelis in the film.)",,,,,
1520021501-29,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"With a running time of barely 71 minutes, â€œLailaâ€™s Birthday,â€ù which begins a one-week engagement at the Museum of Modern Art on Wednesday, isnâ€™t an anguished political broadside but a fleet, dark urban comedy that registers outrage in glancing jabs of absurdist observation. Its examination of ordinary Palestinians going about their business in a city under siege, with checkpoints on the ground and helicopters above, maintains a wry detachment until the moment late in the film when Abu Lailaâ€™s composure briefly cracks, and he delivers a tirade to the cosmos and to everyone within earshot.",,,,,
1520021501-30,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"On this particular day, Abu Lailaâ€™s daughter,  Laila (Nour Zoubi), is turning 7, and as he sets out for work, his wife (Areen Omari) reminds him to be home by 8 and to pick up a cake. At his first stop, the Ministry of Justice, where his name is on a list of prospective judges to be hired, there has been a change in the hierarchy, and he is treated cavalierly and told to come back another day.",,,,,
1520021501-31,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"Befitting his judicial profession, Abu Laila is a stickler for his own rules in a city that appears on the brink of chaos. Ramrod straight and unfailingly dignified, he refuses to drive to checkpoints or to transport passengers carrying weapons. Riders are instructed to buckle up and to refrain from smoking.",,,,,
1520021501-32,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"Absurdities abound. Young lovers, seeking a measure of privacy, ask to be driven around, because an hour in a taxi is cheaper than an hour on the Internet. A young man released from prison after 11 years accidentally leaves his cellphone on the backseat. When Abu Laila dutifully tries to turn it in to the police, he is subjected to humiliating bureaucratic rigmarole. Subsequently, his plans to return it to its owner are continually interrupted by unforeseen little disasters.",,,,,
1520021501-33,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"One fare is an older woman who canâ€™t decide which of two stops to make first, the hospital (where she is being treated for high blood pressure) or the cemetery where her husband is buried. A couple, seeing people lined up on a sidewalk, decide to join them without knowing who is distributing what. Men idling in a cafe debate whether the soldiers shown fighting on television are Israelis and Palestinians or Americans and Iraqis.",,,,,
1520021501-34,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"When a missile explodes near the garage where Abu Lailaâ€™s taxi is undergoing emergency repairs, his vehicle is used without his permission to transport the wounded to the hospital. A donkey that was blown into the air by the explosion has been driven crazy, according to its frantic owner. A little later, a man in the street whom Abu Laila narrowly avoids striking shouts, â€œRun me over to free me from this life!â€ù",,,,,
1520021501-35,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"The demented donkey and the ranting pedestrian are the most extreme symbols of disorder in a city in which not everybody goes around looking grim and stricken. There are scattered glimpses of joy. Even in the worst of times, life goes on.",,,,,
1520021501-36,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,LAILAâ€™S BIRTHDAY,,,,,
1520021501-37,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,Opens on Wednesday in Manhattan.,,,,,
1520021501-38,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"Written and directed by Rashid Masharawi; director of photography, Tarek Ben Abdallah; edited by Pascal Chavance; music by Kais Sellami; produced by Mohamed Habib Attia, Peter van Vogelpoel and Mr. Masharawi; released by Kino International. At the Roy and Niuta Titus Theaters, Museum of Modern Art. In Arabic, with English subtitles. Running time: 1 hour 11 minutes. This film is not rated.",,,,,
1520021501-39,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,http://www.nytimes.com/2009/05/27/movies/27lail.html,"WITH: Mohamed Bakri (Abu Laila), Areen Omari (Um Laila) and Nour Zoubi (Laila).",,,,,
1520021495-16,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,"â€œPressure Cookerâ€ù belongs to the honorable if overpopulated genre of inspirational films (both documentaries and features) dedicated to the proposition that one committed, passionate teacher can make all the difference in the lives of disadvantaged students. Wilma Stephenson, the sparkplug whose culinary arts classes at Frankford High School in Northeast Philadelphia give young people from poor backgrounds the opportunity to compete for scholarships, is a strict disciplinarian who has taught at Frankford for 38 years.",,,,,
1520021495-17,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,"Addressing the teenagers in her cooking class in a sharp, staccato style, Ms. Stephenson doesnâ€™t waste time making nice. But neither does she adopt the abusive, terrorizing tone of a military drill instructor. Her style of tough love is as caring as it is severe. She gets involved in the lives of some students, and one scene shows her helping a girl choose a prom dress.",,,,,
1520021495-18,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,"As presented in this documentary, directed by Jennifer Grausman and Mark Becker, Frankford is an all-black high school where the students must pass through a metal detector each morning. â€œSo ghettoâ€ù is a term of disparagement that Ms. Stephenson (who is black) uses to describe behavior she feels stands in the way of their progress.",,,,,
1520021495-19,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,"The movie follows three likable junior chefs who flourish under her guidance: Erica Gaither, who comes from a broken home, is a surrogate mother for her blind, disabled younger sister. Tyree Dudley, an all-state football player, struggles to balance athletics and academics. For Fatoumata Dembele, who was born in Mali and emigrated from Africa four years earlier, Frankford High is paradise compared with an African school she attended that was many miles from home and required her to make the long daily journey on foot.",,,,,
1520021495-20,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,None of the three could be described as rowdy or unmanageable. That they donâ€™t come into sharp focus as individuals is one of many frustrating lapses in a documentary undermined by a rambling structure and an overall vagueness of approach.,,,,,
1520021495-21,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,"â€œPressure Cookerâ€ù doesnâ€™t give a clear picture of the school outside Ms. Stephensonâ€™s door. Even when inside the classroom, the movie never describes the culinary arts curriculum. Where does the food come from? How are the recipes chosen? How is the kitchen set up? A single episode of a reality-show chef competition conveys more precise information than the whole of â€œPressure Cooker.â€ù",,,,,
1520021495-22,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,"Some choices are simply bizarre. So much is made of the proper cutting of potatoes into sleek, ovoid shapes that you come away wondering if the visual design of food is more important than how it tastes.",,,,,
1520021495-23,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,"The movie builds to a climactic competition sponsored by the nonprofit Careers Through Culinary Arts Program, and the subsequent awards breakfast at which hefty scholarships are given out and tears of joy shed. As usual, Ms. Stephensonâ€™s pupils come out ahead.",,,,,
1520021495-24,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,PRESSURE COOKER,,,,,
1520021495-25,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,Opens on Wednesday in Manhattan.,,,,,
1520021495-26,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,http://www.nytimes.com/2009/05/27/movies/27pres.html,"Directed by Jennifer Grausman and Mark Becker; directors of photography, Mr. Becker, Justin Schein and Leigh Iacobucci; edited by Mr. Becker; music by Prince Paul and Donald Newkirk; produced by Ms. Grausman; released by BEV Pictures. At the IFC Center, 323 Avenue of the Americas, at Third Street, Greenwich Village. Running time: 1 hour 39 minutes. This film is not rated.",,,,,
1520021506-40,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"It would be unfair to hold a grudge against Yojiro Takitaâ€™s â€œDeparturesâ€ù just because it won the Academy Award this year for best foreign-language film. Admirers of â€œWaltz With Bashirâ€ù and â€œThe Class,â€ù two exceptionally strong runners-up in that category, should not take their disappointment out on Mr. Takitaâ€™s entry, which  doesnâ€™t require comparison  with those two formally innovative, thematically daring films. It is perfectly mediocre all on its own.",,,,,
1520021506-41,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"Overlong, predictable in its plotting and utterly banal in its blending of comic whimsy and melodramatic pathos, â€œDeparturesâ€ù is, in the end, interesting mainly as an index of the Academyâ€™s hopelessly timid and conventional tastes. It operates, from start to finish, in a zone of emotional safety, touching on strong feelings like grief and loss without really engaging them, and wrapping itself in a protective membrane of tastefulness. Aided by the classical and pseudo-classical music that decorates the soundtrack, Mr. Takita, an auteur of Japanese soft-core â€œpinkâ€ù cinema before he turned to more prestigious projects, has made a soft, pretty film streaked with just enough perversity to give it a vague coloration of art.",,,,,
1520021506-42,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"Art happens to be one of the pictureâ€™s ostensible subjects. Daigo Kobayashi (Masahiro Motoki), the smooth-faced protagonist, is a professional cellist who loses his job when his orchestra goes bankrupt.  He and his wife, Mika (Ryoko Hirosue), return to his hometown and move into the small, shut-down bar Daigoâ€™s mother used to run. She has been dead for a few years, and the whereabouts of Daigoâ€™s father, who walked out on the family when Daigo was a young boy, are unknown.",,,,,
1520021506-43,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"But not all that hard to figure out, once the contours of the story (written by Kundo Koyama) become clear. Desperate for work, Daigo answers an advertisement and takes a job assisting Mr. Sasaki (Tsutomu Yamazaki), a gruff old fellow who is in the business of preparing dead bodies for burial. The disreputable nature of this work makes Daigo something of a pariah, even to Mika, who canâ€™t bear to think that the potential father of her children might earn his keep handling corpses.",,,,,
1520021506-44,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"It is clear, though, that the ritual of washing and enrobing those bodies is  a rigorous, dignified craft and a source of solace for the bereaved. This is so clear, indeed, that whatever dramatic tension â€œDeparturesâ€ù might have had is almost immediately stifled. Daigo is such a nice, hard-working young man, and his mentor is so evidently kindly and wise that you never really believe that anyone could hold their vocations against them.",,,,,
1520021506-45,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"And the movie is so innocuous that you canâ€™t really hate it. There are touching moments, and some well-observed local details and a few interestingly eccentric minor characters. But every turn is signposted so far in advance that you may find yourself wishing for a fast-forward button to confirm your hunches about whatâ€™s going to happen. Life is too short to spend two hours waiting for confirmation of what you already knew and didnâ€™t really believe in the first place.",,,,,
1520021506-46,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,DEPARTURES,,,,,
1520021506-47,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"Opens on Friday in New York, Los Angeles, San Francisco and Chicago.",,,,,
1520021506-48,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"Directed by Yojiro Takita; written by Kundo Koyama; director of photography, Takeshi Hamada; edited by Akimasa Kawashima; music by Joe Hisaishi; production designer, Fumio Ogawa; produced by Toshiaki Nakazawa; released by Regent Releasing. In Japanese, with English subtitles. Running time: 2 hours 11 minutes.",,,,,
1520021506-49,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,http://www.nytimes.com/2009/05/29/movies/29depa.html,"WITH: Masahiro Motoki (Daigo Kobayashi), Ryoko Hirosue (Mika Kobayashi), Tsutomu Yamazaki (Ikuei Sasaki), Kimiko Yo (Kamimura Yuriko), Takashi Sasano (Shokichi Hirata), Kazuko Yoshiyuki (Tsuyako Yamashita) and Tetta Sugimoto (Yamashita).",,,,,
1520021530-108,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"Many directors search for, but few find, that elusive intersection of chills and chuckles where Sam Raimi built his early reputation before being swallowed by the cultural weight of the â€œSpider-Manâ€ù franchise. When he made â€œThe Evil Deadâ€ù in 1981, he was just 22, an ebullient boy whose movie thrummed with the excitement of its creator. Back then his stampeding camera, over-the-top imagination and cheeky way with foliage felt new and invigorating, a kick in the pants for jaded horror fans and a wake-up call for genre filmmakers.",,,,,
1520021530-109,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"At a time when horror is defined by limp Japanese retreads or punishing exercises in pure sadism, â€œDrag Me to Hellâ€ù has a tonic playfulness thatâ€™s unabashedly retro, an indulgent return to Mr. Raimiâ€™s goofy, gooey roots. More jolting and juicy than the typical PG-13 offering, the movie has a perfunctory plot that centers on Christine (Alison Lohman), a tenderhearted loan officer at a California bank.",,,,,
1520021530-110,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"Eager to prove to her boss (David Paymer) that she can toughen up in time for a demanding promotion, Christine denies a mortgage extension to a milky-eyed crone with yellow fingernails and matching sputum (a gleefully disgusting Lorna Raver). Later, in the menacing blankness of an underground parking garage, the old woman expresses her displeasure. Flying dentures are only the warm-up.",,,,,
1520021530-111,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"This early set piece, a breathtaking blur of energetic body slams and artfully deployed office supplies, is much too cartoonish to be repellent. (Only Mr. Raimi can make granny-bashing hilarious.) Emerging from the melee cursed by her elderly foe, Christine spends the remainder of the movie fending off an evil demon and the concerns of her milquetoast boyfriend (Justin Long), an earnest professor tired of returning home each evening to shattered furniture.",,,,,
1520021530-112,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"As her character arcs from sweet-submissive to deadly determined (and her wardrobe from business chic to mud-drenched T-shirt), her director rushes through a disastrous dinner party and a demented exorcism with giddy velocity, accomplishing more with curling shadows and billowing drapes than with an army of computer-graphics specialists. And if he seems a little too fixated on orifice abuse â€” Christineâ€™s mouth and nose are repeatedly invaded by things that spurt and slither and suck â€” his visuals never feel punitive. Mean-spiritedness is not his way.",,,,,
1520021530-113,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"Swift and sure, â€œDrag Me to Hellâ€ù unfurls in vertiginous, comic-book frames, like a long-lost issue of â€œTales From the Crypt.â€ù Neither small humans nor smaller animals are exempt from the carnage, which is orchestrated (by Mr. Raimi and his screenwriting sibling, Ivan) to recall memorable moments in horror-movie history. The most chilling of these is the sight of the old womanâ€™s car (played by Mr. Raimiâ€™s own 1973 Oldsmobile), idling in the parking garage like the malevolent Plymouth Fury of John Carpenterâ€™s â€œChristine.â€ù",,,,,
1520021530-114,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"As for Ms. Lohman, she suffers the indignities of the genre like a champ, morphing from mouse to hellion as her expiration date approaches. And while no one will mistake her journey â€” whose title sounds like a desperate plea from the directorâ€™s fan base â€” for a masterpiece, the movie has a crackpot vitality that breaches our defenses.",,,,,
1520021530-115,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"In films like â€œDarkmanâ€ù and the thematically similar â€œSpider-Man 2,â€ù Mr. Raimi revealed a gift for merging the human and the fantastic, sustaining poignant love stories in the midst of horror and revenge. His talent is greater than this, but for now this will do.",,,,,
1520021530-116,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,"â€œDrag Me to Hellâ€ù is rated PG-13 (Parents strongly cautioned). A feast of flies, phlegm, fisticuffs and embalming fluid.",,,,,
1520021530-117,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,DRAG ME TO HELL,,,,,
1520021530-118,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/5880to6400url.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,http://www.nytimes.com/2009/05/29/movies/29hell.html,Opens on Friday nationwide.,,,,,
