1520029113-10065,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/open-windows-stars-elijah-wood-as-a.html,http://www.nytimes.com/2014/11/07/movies/open-windows-stars-elijah-wood-as-a.html,"Smothered by a storm of visual tics ‰ÛÓ and the tiniest of nods to ‰ÛÏRear Window‰Ûù (1954) ‰ÛÓ any social commentary takes second place to multitasking gimmickry, like Nick‰Ûªs ability to speed-drive his car while staring at his laptop. Was it wrong to wish that both of them would crash?",,,,,,,,,
1520029113-10064,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/open-windows-stars-elijah-wood-as-a.html,http://www.nytimes.com/2014/11/07/movies/open-windows-stars-elijah-wood-as-a.html,"A maddening tangle of freeze frames and screens within screens, ‰ÛÏOpen Windows‰Ûù clearly wants to say something about ubiquitous surveillance and invasion of privacy. But the exposed flesh of its imperiled celebrity and the army of eager peepers it attracts offer only weak reminders of a real-world tabloid narrative.",,,,,,,,,
1520029113-10061,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/open-windows-stars-elijah-wood-as-a.html,http://www.nytimes.com/2014/11/07/movies/open-windows-stars-elijah-wood-as-a.html,"Cleverly designed but hellish to watch, Nacho Vigalondo‰Ûªs ‰ÛÏOpen Windows‰Ûù unfolds entirely on a computer screen whose manipulators are sometimes visible and more often not. The result is a thriller with so many viewpoints, feints and fake-outs that it swiftly disappears up its own URL.",,,,,,,,,
1520029134-10126,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/pelican-dreams-a-documentary-by-judy-irving.html,http://www.nytimes.com/2014/11/07/movies/pelican-dreams-a-documentary-by-judy-irving.html,"But Gigi is a bit of a, um, red herring; the movie has much more on its mind than the rescue of a lone pelican. By its end, we know about pelicans‰Ûª habits, their struggles with DDT and oil spills, their interactions with fishermen. We, like Ms. Irving, have come to appreciate them.",,,,,,,,,
1520029134-10123,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/pelican-dreams-a-documentary-by-judy-irving.html,http://www.nytimes.com/2014/11/07/movies/pelican-dreams-a-documentary-by-judy-irving.html,Judy Irving injects just enough of herself into her ‰ÛÏPelican Dreams‰Ûù to distinguish this sweet film from an episode of the PBS series ‰ÛÏNature.‰Ûù,,,,,,,,,
1520029134-10124,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/pelican-dreams-a-documentary-by-judy-irving.html,http://www.nytimes.com/2014/11/07/movies/pelican-dreams-a-documentary-by-judy-irving.html,"It‰Ûªs a nicely photographed study of California‰Ûªs brown pelicans, fascinating birds with a spectacular divebombing method of feeding. Ms. Irving, who previously examined the avian world in ‰ÛÏThe Wild Parrots of Telegraph Hill,‰Ûù mixes in dashes of self-discovery, learning about the birds herself as she goes along and relating her thoughts and insights through narration.",,,,,,,,,
1520029134-10125,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/pelican-dreams-a-documentary-by-judy-irving.html,http://www.nytimes.com/2014/11/07/movies/pelican-dreams-a-documentary-by-judy-irving.html,"The film begins on the Golden Gate Bridge, where one particular pelican, weak from not eating or perhaps just confused, has landed and stopped traffic. Ms. Irving names the bird Gigi ‰ÛÓ despite admonitions from a wildlife rehabilitation worker who notes that people in his line of work resist naming the animals so as not to view them as pets ‰ÛÓ and checks in on the bird through the course of the film.",,,,,,,,,
1520029115-10066,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,"The story of Abraham Lincoln‰Ûªs childhood, ‰ÛÏThe Better Angels,‰Ûù is also a Christ story in a strange key. It opens with black-and-white images of the Lincoln Memorial, some suggestive of the view of an awe-struck visitor. The absence of color holds your eye (black-and-white has become a palette for gimmicks and obscure auteurs), as do several arcs traced by the camera, as if that visitor were looking up and even searching. The camera movements seem familiar not only because they mirror the physical effort of what it‰Ûªs like to tilt your head and stretch your neck, to gape up at a cathedral window or gathering clouds, but also because they evoke Terrence Malick.",,,,,,,,,
1520029115-10070,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,‰ÛÏThe Better Angels‰Ûù is rated PG (Parental guidance suggested). Some smoking and animal abuse.,,,,,,,,,
1520029115-10069,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,"The characters scarcely say anything. There‰Ûªs a great deal of murmuring, and the movie is threaded with snatches of ordinary talk and a hushed, intermittent voice-over taken from the reminiscences of Lincoln‰Ûªs cousin, Dennis Hanks, that fills in a few blanks. There are scenes of hard work, of Lincoln‰Ûªs father, Tom (Jason Clarke), chopping wood and plowing a field, but there are many more scenes of Abe and others, including his mother, Nancy (Brit Marling), staring into the distance and sometimes drifting through the grass as the camera hovers like an attentive supplicant. The sense of predestination hangs heavily over the movie, but not a sense of life. The historian Garry Wills once described Lincoln as ‰ÛÏa Transcendentalist without the fuzziness‰Ûù; this Abe is all fuzz.",,,,,,,,,
1520029115-10067,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,"Mr. Malick didn‰Ûªt make this movie, although it was a project that he was once interested in directing; rather, he has helped shepherd it into existence, giving his blessing by serving as a producer. ‰ÛÏThe Better Angels‰Ûù was written and directed by A. J. Edwards, who has worked on several of Mr. Malick‰Ûªs recent titles, including ‰ÛÏThe New World,‰Ûù and has now for reasons that are at once understandable and baffling made his own Malickian movie. Not Malick, Malickian, because ‰ÛÓ in its wandering and rushing cameras; its grandly sheltering sky and trees; its lovely people walking and gazing and sometimes twirling in the tall grass; and its evocations of a Christian paradise lost and surely refound ‰ÛÓ ‰ÛÏThe Better Angels‰Ûù proudly announces itself as an aesthetic pastiche.",,,,,,,,,
1520029115-10068,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,http://www.nytimes.com/2014/11/07/movies/the-better-angels-about-the-young-abe-lincoln.html,"The tour of the memorial is prefaced by a quote from Lincoln, ‰ÛÓ ‰ÛÏall that I am, or hope to be, I owe to my angel mother,‰Ûù raising expectations of the childhood scenes that soon follow. The young Abe (the pretty Braydon Denney) is introduced in Indiana in 1817 sitting with a book and a faraway gaze not far from the tiny cabin in which he and his family live. Abe does a lot of staring and some reading, at one point opening ‰ÛÏThe Pilgrim‰Ûªs Progress,‰Ûù which Mr. Edwards shows in close-up as if to ensure we read its subtitle, too: ‰ÛÏFrom This World, to That Which Is to Come.‰Ûù Mr. Edwards doesn‰Ûªt connect this to the boy Lincoln was or the man he became: His filmmaking method is by turns elliptical and overbearing.",,,,,,,,,
1520029117-10071,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,THE INVISIBLE FRONT,,,,,,,,,
1520029117-10074,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,"In Lithuanian, with English subtitles",,,,,,,,,
1520029117-10073,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,Directed by Jonas Ohman and Vincas Sruoginis,,,,,,,,,
1520029117-10072,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,Opens on Friday,,,,,,,,,
1520029117-10078,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,"Independence finally came in the early 1990s. This film, somewhat clumsy yet full of illuminating interviews, seems mostly like an exercise in building national pride, but it holds lessons for anyone trying to resist an overwhelming force. NEIL GENZLINGER",,,,,,,,,
1520029117-10076,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,"‰ÛÏThe Invisible Front,‰Ûù a documentary about the doomed resistance movement that tried to block the Soviet takeover of Lithuania in the aftermath of World War II, might seem just an interesting bit of fading history were it not for two very timely echoes. One, of course, is that although the Soviet Union is no more, Russia seems to have taken over the role of exerting muscle in neighboring countries. The other is that the resistance fighters in Lithuania, like some contemporary people in strife-torn places, put too much hope in the idea that the United States would ride to their rescue.",,,,,,,,,
1520029117-10077,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,"The film centers on the story of Juozas Luksa, a resistance leader who escaped from Lithuania in 1948 to, among other things, try to generate support for the partisans abroad, and then returned to the country voluntarily with the help of the C.I.A. His story didn‰Ûªt end well ‰ÛÓ among those heard from in the film is the fellow partisan who ultimately betrayed him ‰ÛÓ and the resistance was crushed.",,,,,,,,,
1520029117-10075,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,http://www.nytimes.com/2014/11/07/movies/the-invisible-front-on-lithuanias-postwar-resistance.html,1 hour 27 minutes; not rated,,,,,,,,,
1520029120-10080,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"The film, to be released as a two-part, three-hour mini-series through video-on-demand platforms on Tuesday, should be seen in its entirety. In its stunted theatrical version, the second half is a sketchy digest of events that leaves you feeling cheated.",,,,,,,,,
1520029120-10081,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"Richard Hoffmann (Jan Josef Liefers), the family patriarch, is a surgeon; his wife, Anne (Claudia Michelsen), is a nurse; and their son, Christian (Sebastian Urzendowsky), is a sensitive bookworm with a rebellious streak. In a country plagued by shortages and power blackouts, they live more comfortably than most of their neighbors. Behind closed doors, they laughingly ridicule the Communist overseers who gather dirt on everyone, including them, and use it with fiendish ruthlessness.",,,,,,,,,
1520029120-10085,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"In both ‰ÛÏThe Tower‰Ûù and ‰ÛÏWest,‰Ûù the major character is driven to the brink of insanity by paranoia and hopelessness. ‰ÛÏThe Tower,‰Ûù in its full three-hour version, is the better film because of its sweeping overview of a society that operates on fear, secrecy and duplicity ‰ÛÓ and doles out harsh prison sentences to anyone who is overheard criticizing the regime.",,,,,,,,,
1520029120-10084,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"As the days drag on, Nelly finds herself in a limbo that is even more depressing than the world she left behind, and she becomes increasingly paranoid. Ms. Triebel‰Ûªs passionate performance is almost the equal of that of Nina Hoss as a persecuted doctor in Christian Petzold‰Ûªs recent film ‰ÛÏBarbara.‰Ûù But ‰ÛÏWest,‰Ûù for all its intensity, becomes too bogged down in detail to be as strong as it might have been.",,,,,,,,,
1520029120-10079,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"‰ÛÏThe Tower‰Ûù is a condensed version of a devastating German television mini-series about life in East Germany in the 1980s as experienced by a cultured family in suburban Dresden. Directed by Christian Schwochow, who grew up in Leipzig and East Berlin, this epic-scale story spans the last seven years before the demise of East German Communism. It‰Ûªs far from the first film to show how the Stasi, the East German secret police, infiltrated everyday life so thoroughly that no one could trust anyone, and how society was gripped by institutionalized paranoia.",,,,,,,,,
1520029120-10086,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"After Christian is caught reading forbidden Nazi literature and refuses to say who gave it to him, he is pressured to atone by joining the army. The film‰Ûªs most excruciating moments depict his East German Army training by bullying buffoons who force one poor overweight soldier to eat feces. With their barking cruelty, these officers might as well be Nazis, except for their bumbling incompetence.",,,,,,,,,
1520029120-10083,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"Although Nelly‰Ûªs Russian boyfriend, the father of her son, Alexej, died in a car accident, she is grilled by British, French and American agents, who think he may still be alive and working for the Stasi. They follow her wherever she goes.",,,,,,,,,
1520029120-10087,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"The ambitious Richard foolishly fancies himself above the fray and keeps a mistress who‰Ûªs had a child. When Stasi officials show up and remind him of the political follies of his youth, he is pressured to be their puppet. His career and family endangered, he disintegrates.",,,,,,,,,
1520029120-10088,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"‰ÛÏThe Tower‰Ûù reminds us that the slogan ‰ÛÏthe personal is political‰Ûù applies more than ever in a world where privacy has all but vanished, and any intrusion can be justified in the interests of security.",,,,,,,,,
1520029120-10082,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,http://www.nytimes.com/2014/11/07/movies/the-tower-and-west-dramas-about-the-stasi.html,"‰ÛÏThe Tower‰Ûù won several awards after its broadcast on German television in 2012. The debut of the truncated film, being shown at Cinema Village in New York, coincides with the opening of ‰ÛÏWest,‰Ûù Mr. Schwochow‰Ûªs similarly themed adaptation of a novel by Julia Franck, at Anthology Film Archives. Set several years earlier, in the late 1970s, ‰ÛÏWest‰Ûù tells the story of Nelly (JÌ_rdis Triebel), a beautiful organic chemist who leaves East Berlin with her young son, only to find herself trapped for months in a dreary West Berlin refugee center.",,,,,,,,,
1520029136-10127,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-way-he-looks-a-debut-for-a-brazilian-director.html,http://www.nytimes.com/2014/11/07/movies/the-way-he-looks-a-debut-for-a-brazilian-director.html,"The pleasures of understatement abound in the assured drama ‰ÛÏThe Way He Looks,‰Ûù a quiet, closely observed high school romance set in SÌ£o Paulo, Brazil. Leonardo (Ghilherme Lobo), a shy classical music fan, is beginning to think more independently: He weighs joining an overseas transfer program, perhaps studying in the United States. His mother is skeptical; Leonardo is also blind, which the movie wisely doesn‰Ûªt belabor. Leonardo‰Ûªs best friend, Giovana (an effortlessly naturalistic Tess Amorim), shares gossip with him and accompanies him to school.",,,,,,,,,
1520029136-10129,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-way-he-looks-a-debut-for-a-brazilian-director.html,http://www.nytimes.com/2014/11/07/movies/the-way-he-looks-a-debut-for-a-brazilian-director.html,"This winning movie ‰ÛÓ directed by Daniel Ribeiro, making his feature debut ‰ÛÓ dexterously weaves the social challenges of adolescence into a story of broader self-discovery. The film is Brazil‰Ûªs foreign-language entry to the Academy Awards. That‰Ûªs no surprise.",,,,,,,,,
1520029136-10128,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/the-way-he-looks-a-debut-for-a-brazilian-director.html,http://www.nytimes.com/2014/11/07/movies/the-way-he-looks-a-debut-for-a-brazilian-director.html,"But it is Gabriel (Fabio Audi), the new kid in class, who shakes up Leonardo‰Ûªs world, taking him to the movies (Gabriel whispers what‰Ûªs taking place on screen), gliding down city streets with him on his bicycle, sharing vodka at parties and turning him on to the gentle charms of the band Belle and Sebastian. The impish Gabriel may be pursued by the eager Karina (Isabela Guasco), but it‰Ûªs clear where his heart lies. And if Giovana has designs on Leonardo, she‰Ûªs too smart and cares for him too much to let his budding ardor for Gabriel cost her their own relationship.",,,,,,,,,
1520029122-10093,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,"Similarly, for all the emphasis on hard work, Ms. Meshel-Dillman doesn‰Ûªt show it being done. She gives us the bustle and chaos of rehearsals, but not the gaffes and try-agains that tighten and refine a sequence and take the students from the studio to the bright lights onstage.",,,,,,,,,
1520029122-10092,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,"This is a sympathetic, even sweet, account, but it‰Ûªs too soft. Ms. Meshel-Dillman shows no real naysayers: parents who question the sacrifice or overwhelmed students. And though we hear about disappointment, we see little of it. (One girl cries, talking about a role she didn‰Ûªt get.)",,,,,,,,,
1520029122-10091,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,"The film has admiring profiles of some of the more talented students. And we hear from parents, who appreciate the discipline and real-life lessons that school imparts ‰ÛÓ about disappointment and the prerogatives of talent. Not every girl, after all, gets to be a Sugar Plum Fairy.",,,,,,,,,
1520029122-10090,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,"Filmed at the Marat Daukayev School of Ballet in Los Angeles, the movie takes us from auditions to opening night of an elaborate ‰ÛÏNutcracker‰Ûù involving dancers ages 3 to 19. (And beyond. Some dads are conscripted for the party scenes.) Ms. Meshel-Dillman, herself a former dancer who trained at the School of American Ballet, has a clear and present fondness for the Daukayev school and its students, and for Marat Daukayev, the former Kirov dancer who runs it.",,,,,,,,,
1520029122-10089,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,http://www.nytimes.com/2014/11/07/movies/tiny-dancers-in-getting-to-the-nutcracker-.html,"There are no trade secrets or magic formulas revealed in ‰ÛÏGetting to ‰Û÷The Nutcracker,' ‰Ûù Serene Meshel-Dillman‰Ûªs documentary about a dance school preparing for a big performance. The unsurprising way you get to ‰ÛÏThe Nutcracker‰Ûù? Practice and hard work.",,,,,,,,,
1520029139-10130,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/1680to2500url.html,http://www.nytimes.com/2014/11/07/movies/virunga-a-searing-documentary-set-in-congo.html,http://www.nytimes.com/2014/11/07/movies/virunga-a-searing-documentary-set-in-congo.html,"Showcasing the best and the worst in human nature, Orlando von Einsiedel‰Ûªs devastating documentary ‰ÛÏVirunga‰Ûù wrenches a startlingly lucid narrative from a sickening web of bribery, corruption and violence.",,,,,,,,,
