1520026602-4529,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-in-janis-little-girl-blue-exploring-joplins-demons.html,http://www.nytimes.com/2015/11/27/movies/review-in-janis-little-girl-blue-exploring-joplins-demons.html,"Fame and celebrity in the 21st century are far more toxic than in the early 1970s. Some of the most memorable images in Š—“AmyŠ— show Winehouse cringing on the street as she is virtually eaten alive by flashbulbs, and at such moments, it feels like a true-life horror movie. The demons in Š—“Little Girl BlueŠ— come from inside. You canŠ—Èt lay the blame for JoplinŠ—Ès death on the paparazzi or hangers-on and enablers."
1520026602-4530,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-in-janis-little-girl-blue-exploring-joplins-demons.html,http://www.nytimes.com/2015/11/27/movies/review-in-janis-little-girl-blue-exploring-joplins-demons.html,"The emotional wounds Joplin sustained are the kind that never completely heal. The worst originated not from her family but from her high school classmates in Port Arthur, Tex. The antithesis of the all-American prom-queen ideal, Joplin suffered merciless verbal abuse and rejection and fought back by donning elaborate hippie regalia and parading as a raucous, bad-girl roustabout. At the University of Texas in Austin, a fraternity campaigned to elect her the Š—“ugliest man on campus.Š— She put on a brave face, but how does anyone really shake off something like that? Later, JoplinŠ—Ès most vulnerable moments followed adrenaline-charged concerts when her band members went home with girls, and she found herself revved-up but alone."
1520026599-4524,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"Ms. Vikander, in contrast, acts from the inside out, with an openness and spontaneity that is especially rare in movies like this one. Whether she is painting, smoking, embracing her husband or offering her hand to the woman who replaces him, Gerda is the one figure onscreen who seems to breathe the sharp air of reality. The others have been painted, with practiced skill and impeccable intentions, by numbers."
1520026599-4521,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"When Š—“The Danish GirlŠ— was shown at the Toronto International Film Festival this year, Kyle Buchanan, writing for Vulture, complained that it was part of a trend of Š—“queer and trans films that are actually about straight people.Š— Not that the emphasis on GerdaŠ—Ès experience is illegitimate. She is called upon to support the man she loves as he erases himself from her life, and Ms. Vikander registers the anguish and ambivalence, as well as the passionate loyalty, that Gerda feels as Einar gives way to Lili."
1520026599-4523,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"Mr. HooperŠ—Ès tasteful, earnest, didactic style Š—” magnified by Alexandre DesplatŠ—Ès decorously overwrought score Š—” does the film no favors. And the asymmetry between the central performances doesnŠ—Èt help, either. Mr. Redmayne is a master of technique, adept at significant gestures, freighted glances and the kind of showiness that masquerades as subtlety. As a result, the passage from Einar to Lili is almost entirely a matter of artifice and surface. EinarŠ—Ès fingers brush against the ballerinaŠ—Ès dresses hanging in UllaŠ—Ès studio. Mr. Redmayne alters the angle of his neck, the rhythm of his walk, the timbre of his voice and the set of his mouth. ItŠ—Ès all very impressive, as it was when he traced the progress of Stephen HawkingŠ—Ès neurological illness in Š—“The Theory of Everything.Š— But like that much-praised performance, this one does not take us where we need to go, which is inside the characterŠ—Ès mind and spirit."
1520026599-4519,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"Written for the screen by Lucinda Coxon and based on David EbershoffŠ—Ès novel of the same title, Š—“The Danish GirlŠ— is a fictionalized biography of Lili Elbe (as Einar Wegener came to be known), one of the first people to attempt sex reassignment surgery. LiliŠ—Ès encounters with prevailing medical wisdom, culminating in her meeting with a sympathetic doctor (Sebastian Koch), form a harrowing subplot. And her bravery makes this film a welcome tribute to a heroic forerunner of the current movement for transgender rights. ItŠ—Ès impossible not to be moved by LiliŠ—Ès self-recognition and by her demand to be recognized by those who care most about her."
1520026599-4525,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"Š—“The Danish GirlŠ— is rated R (Under 17 requires accompanying parent or adult guardian). Sex, not to be confused with gender. Running time: 2 hours."
1520026599-4516,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"Š—“The Danish Girl,Š— Tom HooperŠ—Ès new film, is a story of individual struggle that is also a portrait of a marriage. In this respect and others it resembles Š—“The KingŠ—Ès Speech,Š— Mr. HooperŠ—Ès earlier historical drama, a multiple Oscar winner a few years ago. In that case, the union of George VI and Elizabeth, the Queen Mother, was the foundation on which the tale of GeorgeŠ—Ès elocutionary striving was built. Here, the marriage is bohemian rather than aristocratic, but the stakes, while personal, are every bit as profound and consequential as the matters of state that drove the monarch to the microphone."
1520026599-4520,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"But itŠ—Ès also hard not to wish that Š—“The Danish GirlŠ— were a better movie, a more daring and emotionally open exploration of LiliŠ—Ès emergence. As it is, the film, like its heroine for most of her life, is trapped by conventional expectations and ways of being. If, that is, Lili is really the heroine at all. The filmŠ—Ès title phrase is uttered on screen once, by EinarŠ—Ès childhood friend Hans (Matthias Schoenaerts), a Paris art dealer, in reference to Gerda. And it is GerdaŠ—Ès ordeal that provides the narrative with its emotional center of gravity."
1520026599-4522,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"But unlike Jill SolowayŠ—Ès Amazon series Š—“Transparent,Š— which embeds gender transition in a dense and detailed weave of family relations, Š—“The Danish GirlŠ— takes place in the airless, elegant atmosphere of quality filmmaking. Every scene is wrapped around a neat nub of feeling. The dialogue is carefully balanced between modern sensibilities and the imaginary language of Fancy Old Europe, which is really just English spoken in a variety of lovely and heterogeneous accents."
1520026599-4517,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"When we first encounter Gerda and Einar Wegener, played by Alicia Vikander and Eddie Redmayne, they seem perfectly matched. Both are painters, living amid the soft colors and sea air of Copenhagen in 1926. Gerda is a portraitist, while EinarŠ—Ès landscapes Š—” drawn from his childhood memories of the fjords and marshlands of Vejle, a town on the Jutland peninsula Š—” have brought him a measure of fame. Like many couples who share a profession, they provide each other with support as well as a bit of competition. Their best friend, Ulla (Amber Heard), a dancer, marvels at their mutual devotion, which combines the easy, egalitarian warmth of friendship with the heat of sexual attraction."
1520026599-4518,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,http://www.nytimes.com/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html,"But their relationship turns out to rest on a false premise. Through a process that is by turns wrenching and exciting, Einar discovers that the man the world has always taken him to be is not the person he truly is. What begins as an experiment and a bit of a game Š—” dressing as a woman for the Copenhagen artistŠ—Ès ball, wearing one of GerdaŠ—Ès camisoles under his clothes Š—” becomes an existential transformation. For a while, Einar and Gerda pretend that Lili, his female persona, is EinarŠ—Ès cousin, visiting Copenhagen from the countryside. Henrik (Ben Whishaw), a self-described Š—“romantic,Š— falls in love with her. But Lili is not Einar in disguise: The truth is exactly the reverse."
1520026608-4548,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,"What they donŠ—Èt do is show how their own movies might have been influenced by HitchcockŠ—Ès technique, which Mr. Jones lovingly illustrates in dissections of a few of the masterŠ—Ès most memorable scenes. Though merely a tasting menu, these moments add jolts of pulpy fun and allow their creator to speak for himself. The man who embraced many of the characteristics that movie snobs love to denigrate Š—” his genre; his prolific output (at the time of the interview, he was just completing his 48th film); the constraints of the studio system Š—” is finally his own best argument for the happy coexistence of art and entertainment."
1520026608-4547,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,"Curating a selection of the original interview recordings (whose sound quality is damn near pristine), Mr. Jones fashions an unfaltering encomium thatŠ—Ès entirely free of the highfalutin monologues that might deter noncinephiles. Bob BalabanŠ—Ès intermittent narration is soft and unintrusive, and a chorus of lauded directors, mostly American and all male (I canŠ—Èt help thinking that a woman might have dug deeper into the significant contributions of HitchcockŠ—Ès wife and collaborator, Alma Reville), chime in with acuity and ardor."
1520026608-4546,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,"Just as a snooty reader might be enticed to the novels of Stephen King by a thumbs-up from The New York Review of Books, movie buffs were likely to view TruffautŠ—Ès enthusiasm for Hitchcock as a sufficient entree to their discerning fold. But the book, an engrossing record of TruffautŠ—Ès dayslong interview with his idol in 1962, did more than just reposition its subjectŠ—Ès reputation. It also provided riveting insight into the art and craft of moviemaking, revealing HitchcockŠ—Ès mastery of time and space and his unwavering preference, honed by his period of making silent movies, for image over dialogue."
1520026608-4544,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,"Š—“PsychoŠ— (1960) was the first film I saw in a movie theater, an experience that my 7-year-old self was ill-equipped to parse. Surrounded by jittery adults, I puzzled over everything, and not just the frantic screaming that mimicked Bernard HerrmannŠ—Ès devilishly clever musical cues. Why, I wondered, was Janet Leigh wandering around in her bra in the middle of the afternoon?"
1520026608-4549,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,Š—“Hitchcock/TruffautŠ— is rated PG-13 (Parents strongly cautioned). Have you seen Š—…PsychoŠ—È? Running time: 1 hour 20 minutes.
1520026608-4545,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,http://www.nytimes.com/2015/12/02/movies/review-hitchcock-truffaut-revisits-the-master-of-suspense.html,"That juxtaposing of sex and terror was as essential to Alfred HitchcockŠ—Ès cinematic style as his meticulous deployment of icy blond actresses. Disappointingly, Kent JonesŠ—Ès documentary Š—“Hitchcock/TruffautŠ— Š—” though not nearly as dry as its title Š—” barely tickles HitchcockŠ—Ès fascinating fetishes. Despite a promising nod to the brilliant perversions of Š—“MarnieŠ— and Š—“VertigoŠ— (which few can deny is one terrifically sick movie), Mr. Jones remains rigidly focused on hammering home the director Fran’_ois TruffautŠ—Ès motivation for writing the 1966 book on which this film is based: To lead Hitchcock, then widely considered a mere commercial entertainer, out of the shoals of populism and into the cineaste spotlight. Truffaut knew that hindsight was better than no sight at all."
1520026606-4538,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,"In the 1950s, some jazz musicians believed they couldnŠ—Èt get that Charlie Parker Š—“happy-sad feeling without using drugs.Š— So says a friend of the saxophonist Frank Morgan in Š—“Sound of Redemption,Š— a documentary that revels in the happy despite some seriously sad events."
1520026606-4541,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,"The film, directed by N.C. Heikin, traces Mr. MorganŠ—Ès career with beautiful black-and-white photographs and newsreels. Those scenes are intertwined with segments from a 2012 tribute concert at San Quentin prison in California, five years after his death."
1520026606-4540,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,"His renown grew, as did an addiction to heroin. His drug habit was soon financed by crime, and for some 30 years he was in and out of prison. After his last stint, he was released and went on to record some of his finest work."
1520026606-4542,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,"Š—“Sound of Redemption,Š— subtitled Š—“The Frank Morgan Story,Š— isnŠ—Èt a hard-hitting exploration. Though Mr. MorganŠ—Ès grittier side is outlined, itŠ—Ès not deeply investigated. (When a former wife says that the only way to love Frank Morgan was to Š—“live in a state of exasperation,Š— you long to hear more about their marriage, and his demons.) Instead, itŠ—Ès a fond and forgiving tribute to the man, filled with music that moves beyond happy and sad, and toward something like brilliance."
1520026606-4543,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,Š—“Sound of Redemption: The Frank Morgan StoryŠ— is not rated. Running time: 1 hour 24 minutes.
1520026606-4539,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,http://www.nytimes.com/2015/12/02/movies/review-sound-of-redemption-traces-frank-morgans-route-from-jazz-musician-to-prisoner-and-back.html,"Mr. Morgan was born into music. His father was a professional musician who used to play his guitar while pressing it against the belly of his pregnant wife, and later played by his sonŠ—Ès crib. Mr. Morgan was an accomplished saxophonist by the time he was a teenager; itŠ—Ès said that when he performed with Billie Holiday, his music made her cry."
1520026611-4550,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,"Noel (Kentucker Audley), the appropriately named protagonist of Š—“Christmas, Again,Š— approaches the holiday season more as he would a duty than an occasion for good cheer. For a brief period each year, he ventures from upstate New York to Greenpoint, Brooklyn, to sell Christmas trees. He stands stoically while customers snap pictures of the firs on their cellphones or pepper him with questions about different evergreens."
1520026611-4553,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,"But this is a film of process, mood, tempo and even suspense. (Noel will have to pay for any unsold trees.) The writer and director, Charles Poekel, a cinematographer making his feature directorial debut, opened a stand of his own partly for research."
1520026611-4555,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,"Š—“Christmas, AgainŠ— is not rated. Running time: 1 hour 20 minutes."
1520026611-4552,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,"Noel, who lives in a trailer, one night takes in a young woman, Lydia (Hannah Gross), who has passed out on a bench. Whether these two might provide some comfort for each other is the closest that Š—“Christmas, AgainŠ— comes to having a plot."
1520026611-4554,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,"As the title suggests, Š—“Christmas, AgainŠ— is concerned with how the holidays are, for some, a time of lonely resignation. (Sporting a green winter jacket, Noel sometimes looks ready to camouflage himself in his merchandise.) The cinematographer, Sean Price Williams, shoots on 16-millimeter film, suffusing the film with wintry colors and, at times, visible grain. This is a Christmas movie in which magic exists largely on the periphery, and that is just the right mix of chilly and sweet."
1520026611-4551,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,http://www.nytimes.com/2015/12/03/movies/review-christmas-again-about-holiday-loneliness.html,"A customer mentions the nice girl who worked at the stand last year, clearly NoelŠ—Ès ex. Whether heartbroken or simply laconic, Noel seems reluctant to make conversation unless directly addressed."
1520026613-4566,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,This movie knows exactly what it is: shameless royalist fluff.
1520026613-4567,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,Š—“A Royal Night OutŠ— is rated PG-13 (Parents strongly cautioned) for some sexual content and a brief drug element. Running time: 1 hour 37 minutes.
1520026613-4556,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,"The aggressively charming Š—“A Royal Night Out,Š— is a grown-up fairy tale for audiences whose hearts go pitter-pat at the mere mention of anything to do with the British royal family. Sorry to be a spoilsport, reader, but my heart sinks at the sight of people bowing and scraping before aristocrats with titles they havenŠ—Èt earned. It all seems so silly."
1520026613-4560,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,"This raucous descendant of Š—“Roman HolidayŠ— supports the popular perception of Elizabeth as poised and responsible and Margaret as a mischievous, risk-taking flibbertigibbet."
1520026613-4563,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,"The movie has a gutsy undertow. The citywide celebration is just one step away from becoming a drunken melee. Everywhere, strangers are deliriously kissing. The pubs teem with people singing Š—“Roll Out the Barrel,Š— and the swing music on the soundtrack swamps the film in Š—È40s nostalgia."
1520026613-4564,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,"The sisters interact with criminal lowlifes, and Margaret unknowingly visits a brothel, befriends a gangster and passes out after a spiked drink. But thereŠ—Ès no real danger to either princess on an evening when euphoria reigns."
1520026613-4565,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/840to1660url.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,http://www.nytimes.com/2015/12/04/movies/review-after-the-terrors-of-the-blitz-comes-a-royal-night-out.html,"What makes Š—“A Royal Night OutŠ— palatable are the lead performances. Ms. GadonŠ—Ès coolly radiant Elizabeth looks a lot like her namesake as seen in vintage photographs. Ms. Powley (Š—“The Diary of a Teenage GirlŠ—) plays Margaret as a headstrong, fun-loving kook who ends up unconscious in a wheelbarrow. But never fear."
